Beacon Rssi
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -72
1 -64
1 -65
1 -65
1 -65
1 -65
1 -65
1 -65
1 -65
1 -65
1 -65
1 -66
1 -66
1 -65
1 -65
1 -64
1 -64
1 -64
1 -66
1 -66
1 -69
1 -67
1 -65
1 -68
1 -67
1 -67
1 -68
1 -68
1 -68
1 -68
1 -68
1 -67
1 -66
1 -66
1 -66
1 -65
1 -66
1 -64
1 -66
1 -65
1 -65
1 -65
1 -65
1 -66
1 -66
1 -67
1 -67
1 -67
1 -67
1 -67
1 -67
1 -68
1 -68
1 -68
1 -68
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -70
1 -69
1 -69
1 -69
1 -68
1 -68
1 -67
1 -67
1 -66
1 -65
1 -65
1 -64
1 -64
1 -64
1 -64
1 -64
1 -65
1 -64
1 -64
1 -64
1 -64
1 -65
1 -65
1 -65
1 -65
1 -65
1 -65
1 -64
1 -65
1 -65
1 -64
1 -64
1 -65
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -63
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -62
1 -64
1 -64
1 -64
1 -63
1 -63
1 -64
1 -64
1 -64
1 -65
1 -66
1 -66
1 -66
1 -66
1 -66
1 -66
1 -67
1 -67
1 -67
1 -67
1 -67
1 -67
1 -68
1 -67
1 -66
1 -66
1 -66
1 -65
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -70
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -61
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -63
1 -62
1 -63
1 -62
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -62
1 -62
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -62
1 -62
1 -62
1 -62
1 -63
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -63
1 -63
1 -63
1 -62
1 -63
1 -63
1 -63
1 -62
1 -70
1 -62
1 -63
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -63
1 -63
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -65
1 -64
1 -64
1 -64
1 -64
1 -64
1 -64
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -64
1 -64
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -62
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -63
1 -64
1 -63
1 -63
1 -63
1 -63
1 -64
1 -63
1 -61
1 -61
1 -60
1 -60
1 -60
1 -60
1 -60
1 -61
1 -61
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -62
1 -61
1 -61
1 -62
1 -61
1 -62
1 -61
1 -61
1 -61
1 -61
1 -61
2 -64
2 -68
2 -66
2 -66
2 -66
2 -66
2 -66
2 -66
2 -66
2 -65
2 -64
2 -64
2 -64
2 -70
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -64
2 -63
2 -63
2 -63
2 -64
2 -65
2 -69
2 -72
2 -69
2 -62
2 -63
2 -64
2 -64
2 -62
2 -63
2 -66
2 -66
2 -65
2 -64
2 -62
2 -63
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -73
2 -66
2 -66
2 -64
2 -64
2 -64
2 -66
2 -63
2 -62
2 -63
2 -64
2 -64
2 -64
2 -65
2 -66
2 -64
2 -72
2 -65
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -65
2 -65
2 -66
2 -66
2 -67
2 -67
2 -67
2 -68
2 -67
2 -66
2 -66
2 -66
2 -66
2 -66
2 -73
2 -66
2 -67
2 -67
2 -67
2 -67
2 -67
2 -67
2 -67
2 -67
2 -68
2 -70
2 -70
2 -71
2 -71
2 -70
2 -69
2 -69
2 -69
2 -68
2 -67
2 -66
2 -65
2 -64
2 -64
2 -62
2 -61
2 -60
2 -60
2 -62
2 -64
2 -66
2 -64
2 -63
2 -63
2 -66
2 -68
2 -66
2 -67
2 -66
2 -65
2 -64
2 -64
2 -64
2 -64
2 -64
2 -63
2 -63
2 -63
2 -52
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -63
2 -62
2 -62
2 -62
2 -62
2 -61
2 -61
2 -60
2 -60
2 -61
2 -61
2 -61
2 -61
2 -62
2 -62
2 -62
2 -62
2 -63
2 -64
2 -64
2 -64
2 -64
2 -61
2 -64
2 -64
2 -64
2 -64
2 -64
2 -63
2 -61
2 -62
2 -62
2 -62
2 -62
2 -62
2 -62
2 -62
2 -62
2 -63
2 -63
2 -63
2 -64
2 -64
2 -64
2 -63
2 -63
2 -63
2 -63
2 -62
2 -63
2 -62
2 -62
2 -62
2 -62
2 -62
2 -62
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -63
2 -63
2 -64
2 -63
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -65
2 -67
2 -65
2 -65
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -64
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -63
2 -64
2 -64
2 -64
2 -64
