Beacon Rssi
1 -70
1 -70
1 -70
1 -68
1 -68
1 -67
1 -68
1 -67
1 -68
1 -68
1 -69
1 -70
1 -70
1 -70
1 -72
1 -72
1 -72
1 -72
1 -71
1 -71
1 -70
1 -70
1 -70
1 -71
1 -70
1 -70
1 -70
1 -70
1 -70
1 -71
1 -70
1 -70
1 -70
1 -70
1 -70
1 -71
1 -70
1 -70
1 -71
1 -70
1 -70
1 -70
1 -70
1 -69
1 -69
1 -70
1 -68
1 -70
1 -69
1 -69
1 -69
1 -62
1 -70
1 -71
1 -70
1 -69
1 -69
1 -69
1 -68
1 -64
1 -67
1 -68
1 -70
1 -70
1 -70
1 -69
1 -69
1 -69
1 -69
1 -68
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -68
1 -69
1 -69
1 -69
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -69
1 -70
1 -69
1 -70
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -68
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -65
1 -64
1 -68
1 -69
1 -69
1 -69
1 -69
1 -68
1 -69
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -69
1 -69
1 -68
1 -68
1 -68
1 -66
1 -67
1 -68
1 -68
1 -68
1 -69
1 -68
1 -69
1 -68
1 -54
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -67
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -67
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -67
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -67
1 -67
1 -68
1 -68
1 -67
1 -66
1 -65
1 -68
1 -68
1 -67
1 -68
1 -68
1 -68
1 -67
1 -67
1 -67
1 -67
1 -67
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -68
1 -69
1 -70
1 -70
1 -70
1 -70
1 -70
1 -70
1 -69
1 -69
1 -70
1 -70
1 -70
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -67
1 -69
1 -69
1 -69
1 -69
1 -69
1 -69
1 -68
